日期编号,订单编号,上车站序,上车站点名称,上车时间,下车站序,下车站点名称,下车时间
1,2073,18,AS,41821,43,BR,44567
1,2364,1,AB,41881,45,BT,47195
1,2175,1,AB,41881,42,BQ,46913
1,2647,11,AL,41941,30,BE,43921
1,2587,11,AL,41941,24,AY,43298
1,985,11,AL,42001,16,AQ,42557
1,477,2,AC,42001,36,BK,45898
1,1701,11,AL,42001,21,AV,42958
1,711,2,AC,42001,47,BV,47465
1,2082,2,AC,42001,12,AM,43440
1,256,11,AL,42001,33,BH,44306
1,121,2,AC,42001,7,AH,42526
1,556,11,AL,42001,47,BV,46417
1,822,11,AL,42001,18,AS,42677
1,282,11,AL,42001,21,AV,42985
1,2635,2,AC,42001,12,AM,43321
1,856,2,AC,42001,37,BL,45940
1,490,2,AC,42001,15,AP,43753
1,1229,2,AC,42001,34,BI,45547
1,1866,11,AL,42001,12,AM,42071
1,1783,2,AC,42001,12,AM,43338
1,2028,2,AC,42001,36,BK,45831
1,1995,2,AC,42001,36,BK,45837
1,1738,2,AC,42001,34,BI,45549
1,2025,11,AL,42001,23,AX,43208
1,196,2,AC,42061,7,AH,42624
1,2079,31,BF,42061,44,BS,43782
1,1940,8,AI,42121,36,BK,45013
1,1859,31,BF,42121,35,BJ,42477
1,1148,8,AI,42121,24,AY,43984
1,1238,3,AD,42121,43,BR,46688
1,1702,8,AI,42121,48,BW,46555
1,1583,31,BF,42121,43,BR,43748
1,135,3,AD,42121,44,BS,46908
1,2279,8,AI,42121,30,BE,44367
1,2116,31,BF,42121,45,BT,43832
1,1097,8,AI,42121,30,BE,44379
1,2184,8,AI,42121,36,BK,45087
1,1453,12,AM,42181,22,AW,43166
1,1349,12,AM,42181,37,BL,44938
1,297,4,AE,42181,27,BB,44895
1,380,4,AE,42181,43,BR,46875
1,2719,21,AV,42181,36,BK,43731
1,2447,23,AX,42301,34,BI,43442
1,1643,5,AF,42301,11,AL,43171
1,1225,33,BH,42301,42,BQ,43411
1,1894,34,BI,42421,38,BM,42979
1,1678,1,AB,42481,47,BV,48159
1,468,11,AL,42541,48,BW,46537
1,607,11,AL,42541,36,BK,45082
1,1670,6,AG,42601,11,AL,43559
1,1498,7,AH,42601,43,BR,46677
1,1733,7,AH,42601,43,BR,46873
1,2143,7,AH,42601,34,BI,45525
1,1572,7,AH,42601,43,BR,46680
1,2396,2,AC,42721,30,BE,46074
1,518,12,AM,42721,43,BR,46029
1,1047,2,AC,42721,6,AG,43259
1,2255,2,AC,42721,6,AG,43261
1,952,2,AC,42721,37,BL,46866
1,365,8,AI,42781,35,BJ,45684
1,2225,8,AI,42781,42,BQ,46608
1,1645,3,AD,42781,45,BT,47939
1,1756,8,AI,42781,21,AV,44145
1,2251,8,AI,42781,43,BR,46867
1,75,8,AI,42781,21,AV,44146
1,626,3,AD,42781,45,BT,47941
1,1013,19,AT,42841,42,BQ,45638
1,1103,8,AI,42841,26,BA,44589
1,162,8,AI,42841,21,AV,44152
1,2594,8,AI,42841,43,BR,46678
1,609,19,AT,42841,42,BQ,45640
1,832,9,AJ,42961,47,BV,47293
1,1262,4,AE,42961,26,BA,45613
1,2451,9,AJ,42961,48,BW,47565
1,1941,1,AB,42961,36,BK,47297
1,1979,1,AB,42961,47,BV,48665
1,925,4,AE,42961,38,BM,47054
1,1494,10,AK,43021,32,BG,45339
1,2498,10,AK,43021,33,BH,45428
1,1623,31,BF,43141,38,BM,43949
1,53,31,BF,43141,34,BI,43521
1,507,31,BF,43141,36,BK,43749
1,1472,31,BF,43141,47,BV,45198
1,2177,31,BF,43141,34,BI,43414
1,1312,31,BF,43141,44,BS,44785
1,476,31,BF,43141,39,BN,44073
1,2740,2,AC,43201,33,BH,46926
1,1506,2,AC,43201,7,AH,43910
1,1837,2,AC,43201,4,AE,43493
1,763,2,AC,43201,33,BH,46866
1,21,11,AL,43201,36,BK,45829
1,55,2,AC,43201,7,AH,43868
1,1056,2,AC,43201,46,BU,48629
1,864,2,AC,43201,43,BR,48236
1,2399,2,AC,43201,46,BU,48641
1,2239,2,AC,43201,33,BH,46877
1,726,11,AL,43201,43,BR,46682
1,2241,2,AC,43261,4,AE,43485
1,235,2,AC,43261,30,BE,46525
1,2054,2,AC,43261,30,BE,46528
1,260,2,AC,43261,35,BJ,47034
1,1051,6,AG,43321,43,BR,47766
1,1179,6,AG,43321,36,BK,46675
1,597,6,AG,43321,43,BR,47750
1,2300,25,AZ,43321,33,BH,44414
1,341,41,BP,43321,43,BR,43742
1,16,12,AM,43381,15,AP,43624
1,1886,5,AF,43501,46,BU,48638
1,977,34,BI,43501,43,BR,44601
1,84,4,AE,43501,46,BU,48644
1,1033,34,BI,43501,37,BL,43870
1,1295,7,AH,43561,36,BK,46709
1,1464,5,AF,43561,27,BB,46183
1,811,5,AF,43561,35,BJ,47080
1,1739,7,AH,43561,44,BS,47810
1,906,7,AH,43561,44,BS,47806
1,32,15,AP,43741,28,BC,44898
1,2339,8,AI,43801,37,BL,46806
1,970,7,AH,43921,28,BC,46240
1,1696,7,AH,43921,29,BD,46404
1,577,7,AH,43921,17,AR,45200
1,936,7,AH,43921,27,BB,46181
1,2545,7,AH,43921,34,BI,47005
1,1404,9,AJ,43981,48,BW,48288
1,220,9,AJ,43981,30,BE,46133
1,546,9,AJ,43981,36,BK,46669
1,1908,30,BE,43981,47,BV,46420
1,337,10,AK,44041,43,BR,47620
1,168,1,AB,44041,35,BJ,48553
1,1325,10,AK,44041,30,BE,46154
1,164,1,AB,44041,32,BG,48116
1,564,1,AB,44101,12,AM,46203
1,2534,1,AB,44101,42,BQ,49700
1,2375,8,AI,44101,11,AL,44654
1,2554,25,AZ,44101,35,BJ,44924
1,2272,8,AI,44101,46,BU,48655
1,892,1,AB,44101,12,AM,46192
1,909,8,AI,44101,12,AM,44735
1,332,1,AB,44101,12,AM,46197
1,361,31,BF,44161,47,BV,46419
1,1485,11,AL,44221,36,BK,46778
1,274,11,AL,44221,43,BR,47711
1,1475,11,AL,44221,30,BE,46070
1,2617,11,AL,44221,12,AM,44413
1,304,12,AM,44221,40,BO,47226
1,2443,9,AJ,44281,34,BI,46969
1,613,9,AJ,44281,31,BF,46620
1,2620,9,AJ,44281,31,BF,46626
1,599,9,AJ,44281,42,BQ,48082
1,2044,2,AC,44401,30,BE,47942
1,369,2,AC,44401,26,BA,47485
1,1021,2,AC,44401,42,BQ,49566
1,2438,2,AC,44401,26,BA,47488
1,640,2,AC,44401,8,AI,45274
1,2387,2,AC,44401,12,AM,46102
1,1048,2,AC,44401,8,AI,45387
1,2074,2,AC,44401,9,AJ,45573
1,1004,2,AC,44401,38,BM,49081
1,1628,2,AC,44461,4,AE,44743
1,412,12,AM,44461,43,BR,47768
1,1403,24,AY,44461,30,BE,45144
1,1647,11,AL,44521,23,AX,45751
1,551,2,AC,44521,12,AM,46221
1,788,25,AZ,44521,48,BW,47504
1,38,11,AL,44521,48,BW,48943
1,2243,11,AL,44521,34,BI,46946
1,484,11,AL,44521,23,AX,45749
1,1536,2,AC,44521,13,AN,46249
1,2159,11,AL,44581,43,BR,48196
1,1358,11,AL,44581,47,BV,48688
1,2750,11,AL,44581,43,BR,48199
1,549,1,AB,44641,10,AK,46165
1,2511,4,AE,44761,21,AV,46966
1,96,4,AE,44761,28,BC,47757
1,2170,12,AM,44761,18,AS,45224
1,631,12,AM,44761,18,AS,45222
1,2294,4,AE,44761,12,AM,45908
1,1531,12,AM,44761,17,AR,45202
1,740,12,AM,44761,18,AS,45226
1,2695,4,AE,44761,44,BS,49947
1,471,4,AE,44761,26,BA,47432
1,1480,34,BI,44821,38,BM,45334
1,2147,2,AC,44941,13,AN,46673
1,809,2,AC,44941,24,AY,47624
1,1061,6,AG,44941,23,AX,47270
1,1684,37,BL,45001,46,BU,46107
1,2501,19,AT,45001,37,BL,46930
1,2754,4,AE,45181,37,BL,49081
1,194,7,AH,45181,12,AM,45939
1,266,7,AH,45181,34,BI,48410
1,882,39,BN,45241,41,BP,45500
1,113,8,AI,45361,36,BK,48689
1,1878,8,AI,45361,26,BA,47551
1,1905,8,AI,45361,30,BE,47837
1,2612,2,AC,45481,48,BW,50932
1,2744,25,AZ,45481,44,BS,47784
1,775,2,AC,45481,6,AG,45978
1,638,2,AC,45481,4,AE,45700
1,901,2,AC,45481,43,BR,50303
1,184,2,AC,45481,48,BW,50948
1,2390,2,AC,45481,31,BF,48772
1,1104,2,AC,45481,6,AG,46015
1,1286,2,AC,45481,6,AG,45948
1,643,2,AC,45541,8,AI,46399
1,799,2,AC,45541,46,BU,50533
1,2499,34,BI,45601,35,BJ,45652
1,753,10,AK,45661,47,BV,50387
1,1347,4,AE,45721,11,AL,46843
1,1393,11,AL,45841,38,BM,49101
1,2018,11,AL,45841,34,BI,48389
1,2623,11,AL,45841,44,BS,49864
1,1448,11,AL,45841,43,BR,49847
1,1918,11,AL,45841,38,BM,49037
1,827,11,AL,45841,34,BI,48388
1,140,11,AL,45841,30,BE,47934
1,2307,11,AL,45841,26,BA,47535
1,1765,11,AL,45841,39,BN,49261
1,502,11,AL,45841,43,BR,49814
1,899,8,AI,45901,12,AM,46545
1,2367,8,AI,45901,41,BP,49571
1,917,25,AZ,45901,31,BF,46598
1,272,8,AI,45901,28,BC,48003
1,685,5,AF,45901,29,BD,48584
1,1662,5,AF,45901,12,AM,47055
1,1483,5,AF,45901,12,AM,47046
1,303,8,AI,45901,32,BG,48460
1,1683,2,AC,46081,26,BA,48504
1,2540,2,AC,46081,12,AM,47463
1,2319,9,AJ,46081,12,AM,46569
1,2325,2,AC,46081,44,BS,50825
1,1231,2,AC,46081,21,AV,48116
1,2639,30,BE,46141,46,BU,48034
1,191,30,BE,46141,46,BU,47967
1,663,10,AK,46141,29,BD,48115
1,2104,10,AK,46141,26,BA,47757
1,325,3,AD,46201,36,BK,49621
1,2355,13,AN,46261,35,BJ,48670
1,2483,13,AN,46261,36,BK,48685
1,132,11,AL,46321,30,BE,48320
1,1916,7,AH,46321,41,BP,50021
1,2565,5,AF,46441,12,AM,47405
1,486,5,AF,46441,11,AL,47396
1,1750,30,BE,46501,37,BL,47409
1,1547,41,BP,46501,43,BR,46874
1,916,12,AM,46561,17,AR,47055
1,362,12,AM,46561,23,AX,47526
1,1096,9,AJ,46561,27,BB,48408
1,1966,2,AC,46621,46,BU,51892
1,1814,2,AC,46621,13,AN,48250
1,2080,2,AC,46621,13,AN,48253
1,211,2,AC,46621,6,AG,47151
1,1517,2,AC,46621,27,BB,49638
1,131,2,AC,46621,26,BA,49583
1,757,10,AK,46681,28,BC,48462
1,2539,10,AK,46681,28,BC,48464
1,1699,31,BF,46741,46,BU,48611
1,36,17,AR,46741,31,BF,48015
1,2655,31,BF,46741,46,BU,48609
1,1208,7,AH,46801,11,AL,47383
1,1392,7,AH,46801,36,BK,49724
1,309,7,AH,46801,36,BK,49722
1,1463,8,AI,46861,46,BU,51013
1,1036,8,AI,46921,31,BF,49063
1,997,11,AL,46921,32,BG,48955
1,1838,8,AI,46921,21,AV,48188
1,1116,1,AB,47041,43,BR,52190
1,2071,5,AF,47041,12,AM,48038
1,2588,38,BM,47041,44,BS,47782
1,142,17,AR,47041,32,BG,48691
1,1151,10,AK,47101,47,BV,51113
1,1044,10,AK,47101,43,BR,50627
1,659,10,AK,47101,28,BC,48794
1,2231,11,AL,47101,43,BR,50625
1,755,17,AR,47161,46,BU,50240
1,1757,12,AM,47161,43,BR,50315
1,267,12,AM,47161,43,BR,50308
1,645,11,AL,47281,12,AM,47524
1,2607,41,BP,47401,47,BV,48214
1,1833,2,AC,47461,35,BJ,51132
1,1266,2,AC,47461,35,BJ,51142
1,1891,3,AD,47461,30,BE,50905
1,960,2,AC,47461,28,BC,50390
1,1874,12,AM,47461,36,BK,49661
1,2207,2,AC,47461,30,BE,50784
1,2204,12,AM,47461,16,AQ,47784
1,1484,2,AC,47461,44,BS,52333
1,50,41,BP,47461,47,BV,48212
1,606,8,AI,47521,12,AM,48176
1,732,8,AI,47521,12,AM,48176
1,1174,8,AI,47521,29,BD,49763
1,961,3,AD,47581,7,AH,48201
1,461,4,AE,47761,28,BC,50398
1,1968,4,AE,47761,8,AI,48391
1,336,4,AE,47761,12,AM,49015
1,2203,4,AE,47761,8,AI,48388
1,1091,2,AC,47821,18,AS,49541
1,1875,2,AC,47821,11,AL,48974
1,1161,2,AC,47821,10,AK,48768
1,2580,2,AC,47821,25,AZ,50105
1,2193,5,AF,47881,12,AM,49079
1,1543,5,AF,47881,10,AK,48623
1,949,5,AF,47881,9,AJ,48566
1,208,3,AD,47881,8,AI,48550
1,1675,11,AL,47941,24,AY,49333
1,441,6,AG,48001,11,AL,48949
1,478,41,BP,48001,42,BQ,48105
1,129,6,AG,48001,37,BL,51650
1,2549,6,AG,48001,37,BL,51647
1,2561,31,BF,48061,47,BV,50453
1,1625,31,BF,48061,43,BR,49806
1,1549,5,AF,48121,42,BQ,52056
1,2262,5,AF,48121,12,AM,49129
1,44,5,AF,48121,7,AH,48497
1,2027,7,AH,48181,34,BI,51046
1,1136,12,AM,48181,13,AN,48211
1,360,1,AB,48241,43,BR,52805
1,2034,1,AB,48241,41,BP,52598
1,1341,8,AI,48361,43,BR,52181
1,500,8,AI,48361,45,BT,52397
1,1998,2,AC,48541,44,BS,52953
1,1649,2,AC,48541,21,AV,50447
1,1753,2,AC,48541,36,BK,51868
1,1264,2,AC,48541,11,AL,49633
1,1848,2,AC,48541,11,AL,49555
1,2192,2,AC,48541,34,BI,51600
1,2218,2,AC,48541,37,BL,52020
1,2172,2,AC,48541,29,BD,51045
1,1951,2,AC,48541,28,BC,50985
1,751,2,AC,48541,29,BD,51089
1,2160,2,AC,48541,13,AN,49925
1,2045,2,AC,48541,12,AM,49792
1,1465,8,AI,48601,44,BS,52356
1,1363,10,AK,48661,34,BI,51057
1,776,16,AQ,48661,30,BE,50009
1,870,4,AE,48721,43,BR,52803
1,2213,27,BB,48721,45,BT,50949
1,2701,28,BC,48781,45,BT,50951
1,935,1,AB,48841,28,BC,52166
1,447,11,AL,48841,36,BK,51368
1,1060,11,AL,48841,35,BJ,51153
1,1639,11,AL,48841,47,BV,52593
1,1910,12,AM,49081,34,BI,51050
1,1144,2,AC,49141,5,AF,49525
1,448,2,AC,49141,10,AK,50248
1,651,31,BF,49141,34,BI,49398
1,197,23,AX,49141,46,BU,51936
1,1219,2,AC,49141,34,BI,52386
1,2245,23,AX,49141,40,BO,51174
1,1688,8,AI,49261,44,BS,52934
1,2356,5,AF,49501,6,AG,49721
1,1590,2,AC,49561,8,AI,50273
1,1389,2,AC,49561,4,AE,49687
1,86,2,AC,49561,8,AI,50276
1,2728,2,AC,49561,8,AI,50292
1,1261,11,AL,49621,16,AQ,50080
1,2710,11,AL,49621,30,BE,51110
1,2090,11,AL,49621,16,AQ,50074
1,1259,11,AL,49621,16,AQ,50068
1,760,1,AB,49741,34,BI,52898
1,2230,6,AG,49741,10,AK,50266
1,295,12,AM,49801,45,BT,53019
1,669,8,AI,49861,27,BB,51652
1,1636,8,AI,49861,27,BB,51795
1,1540,8,AI,49861,27,BB,51813
1,1139,8,AI,49861,27,BB,51643
1,895,8,AI,49861,45,BT,53855
1,275,2,AC,49921,4,AE,50219
1,2276,2,AC,49921,35,BJ,52998
1,696,2,AC,49921,9,AJ,50657
1,1769,2,AC,49921,9,AJ,50650
1,1168,2,AC,49921,27,BB,52116
1,575,2,AC,49921,10,AK,50727
1,818,2,AC,49921,4,AE,50117
1,2265,9,AJ,50041,40,BO,53210
1,1872,4,AE,50101,8,AI,50548
1,2582,7,AH,50161,29,BD,52214
1,2350,10,AK,50161,21,AV,51424
1,722,10,AK,50161,11,AL,50477
1,2398,4,AE,50221,7,AH,50394
1,729,1,AB,50281,34,BI,53801
1,1127,1,AB,50281,34,BI,53835
1,2320,10,AK,50461,35,BJ,52797
1,485,8,AI,50521,12,AM,51006
1,2168,8,AI,50521,27,BB,52333
1,432,11,AL,50581,25,AZ,51812
1,2023,2,AC,50581,31,BF,53460
1,2032,11,AL,50581,13,AN,50829
1,2698,11,AL,50581,29,BD,52232
1,1521,2,AC,50641,18,AS,52375
1,1937,2,AC,50641,31,BF,53514
1,725,2,AC,50641,43,BR,55104
1,994,11,AL,50641,22,AW,51549
1,1313,2,AC,50641,8,AI,51238
1,503,3,AD,50701,35,BJ,53931
1,2726,43,BR,50761,46,BU,51040
1,2727,4,AE,50821,47,BV,55505
1,629,11,AL,50881,13,AN,51169
1,20,26,BA,50881,47,BV,53216
1,1947,11,AL,50881,25,AZ,52011
1,99,11,AL,50881,13,AN,51181
1,2524,11,AL,50881,13,AN,51170
1,2757,5,AF,50941,12,AM,51822
1,2086,5,AF,50941,9,AJ,51399
1,397,5,AF,50941,18,AS,52301
1,279,12,AM,51061,40,BO,54219
1,2381,7,AH,51181,34,BI,53757
1,1861,8,AI,51301,36,BK,54068
1,1089,8,AI,51301,29,BD,53238
1,268,2,AC,51301,27,BB,54057
1,224,2,AC,51301,27,BB,54058
1,1197,2,AC,51301,37,BL,55235
1,2450,2,AC,51361,5,AF,51720
1,2226,2,AC,51361,37,BL,55193
1,2392,2,AC,51361,46,BU,56334
1,67,2,AC,51361,27,BB,54045
1,1073,31,BF,51361,35,BJ,51764
1,1254,2,AC,51361,27,BB,54054
1,964,11,AL,51721,30,BE,53377
1,1785,11,AL,51721,44,BS,55136
1,2650,11,AL,51721,14,AO,52156
1,2508,39,BN,51781,43,BR,52288
1,1402,39,BN,51781,43,BR,52292
1,1842,1,AB,51841,46,BU,56461
1,258,12,AM,51841,34,BI,53741
1,1196,1,AB,51841,15,AP,53513
1,2135,7,AH,52081,15,AP,53020
1,542,7,AH,52081,37,BL,55264
1,600,2,AC,52141,27,BB,54461
1,398,2,AC,52141,28,BC,54530
1,1907,2,AC,52141,36,BK,55313
1,989,2,AC,52141,27,BB,54473
1,2337,2,AC,52141,34,BI,55078
1,1975,2,AC,52141,34,BI,55076
1,2314,2,AC,52141,21,AV,54037
1,939,2,AC,52141,47,BV,56622
1,692,8,AI,52201,12,AM,52720
1,2021,8,AI,52201,11,AL,52506
1,992,8,AI,52201,47,BV,56467
1,1532,9,AJ,52261,36,BK,55089
1,2459,4,AE,52321,12,AM,53274
1,2597,10,AK,52381,18,AS,53224
1,371,10,AK,52381,12,AM,52729
1,207,10,AK,52381,12,AM,52676
1,2642,10,AK,52381,12,AM,52644
1,1129,5,AF,52441,21,AV,53999
1,616,11,AL,52501,24,AY,53684
1,370,1,AB,52621,34,BI,56236
1,2494,12,AM,52681,31,BF,54575
1,195,12,AM,52681,31,BF,54382
1,1969,12,AM,52681,31,BF,54579
1,1314,7,AH,52741,42,BQ,56048
1,222,7,AH,52741,31,BF,54852
1,2621,8,AI,52861,21,AV,54041
1,98,8,AI,52861,31,BF,54790
1,363,2,AC,52861,44,BS,57333
1,343,8,AI,52861,17,AR,53674
1,1027,8,AI,52861,12,AM,53301
1,1214,8,AI,52861,21,AV,54039
1,2151,8,AI,52861,21,AV,54045
1,1641,9,AJ,52921,43,BR,56202
1,233,9,AJ,52921,43,BR,56162
1,2431,2,AC,52921,8,AI,53621
1,2435,2,AC,52921,39,BN,56680
1,289,2,AC,52921,30,BE,55872
1,991,9,AJ,52921,43,BR,56177
1,1293,2,AC,52921,39,BN,56677
1,2132,9,AJ,52921,32,BG,54898
1,1058,2,AC,52921,7,AH,53444
1,784,10,AK,52981,34,BI,55142
1,2042,10,AK,52981,36,BK,55387
1,1336,1,AB,53341,26,BA,56041
1,1599,7,AH,53521,31,BF,55982
1,66,7,AH,53521,43,BR,57252
1,385,7,AH,53521,31,BF,55978
1,1566,7,AH,53521,10,AK,53889
1,1291,7,AH,53521,11,AL,54063
1,862,2,AC,53581,8,AI,54257
1,2734,2,AC,53581,7,AH,54193
1,1299,2,AC,53581,8,AI,54285
1,1569,2,AC,53581,7,AH,54184
1,1093,2,AC,53581,7,AH,54196
1,2618,15,AP,53581,48,BW,56738
1,1676,2,AC,53581,12,AM,54805
1,506,2,AC,53581,12,AM,54789
1,1815,2,AC,53581,40,BO,57666
1,1873,2,AC,53641,8,AI,54273
1,2453,8,AI,53641,47,BV,57562
1,624,8,AI,53641,34,BI,56193
1,1009,8,AI,53641,17,AR,54606
1,1528,8,AI,53641,44,BS,57276
1,2075,8,AI,53641,26,BA,55534
1,1860,8,AI,53641,12,AM,54280
1,756,2,AC,53641,45,BT,57974
1,202,9,AJ,53821,34,BI,56190
1,693,9,AJ,53821,29,BD,55648
1,225,5,AF,53941,10,AK,54560
1,1109,11,AL,54061,31,BF,55894
1,1133,11,AL,54061,30,BE,55757
1,596,11,AL,54061,13,AN,54383
1,1584,11,AL,54061,30,BE,55880
1,560,7,AH,54181,11,AL,54722
1,2278,7,AH,54181,15,AP,55063
1,2195,7,AH,54181,46,BU,58148
1,376,24,AY,54241,35,BJ,55159
1,2458,12,AM,54241,13,AN,54358
1,865,8,AI,54361,29,BD,56234
1,186,8,AI,54361,44,BS,57917
1,203,8,AI,54361,33,BH,56680
1,2100,8,AI,54361,21,AV,55587
1,445,8,AI,54361,12,AM,54885
1,2141,9,AJ,54361,23,AX,55787
1,1359,10,AK,54541,12,AM,54918
1,2479,31,BF,54541,34,BI,54887
1,778,10,AK,54541,12,AM,54814
1,1805,10,AK,54541,38,BM,57280
1,280,10,AK,54541,23,AX,55787
1,2273,10,AK,54541,27,BB,56132
1,605,10,AK,54541,38,BM,57331
1,1682,32,BG,54661,38,BM,55396
1,4,11,AL,54721,29,BD,56314
1,1853,11,AL,54721,43,BR,57780
1,1328,11,AL,54721,34,BI,56836
1,825,11,AL,54721,43,BR,57801
1,2009,11,AL,54721,43,BR,57797
1,898,11,AL,54721,24,AY,55900
1,1597,18,AS,55381,31,BF,56513
1,951,18,AS,55381,31,BF,56510
1,1476,18,AS,55381,31,BF,56504
1,301,20,AU,55561,31,BF,56488
1,329,43,BR,57241,48,BW,57728
1,437,43,BR,57241,48,BW,57745
1,2578,43,BR,57241,48,BW,57738
